"","MS245","MS374","MS371","MS348","MS352"
"Q9HCC0",16.0862610568315,16.3850036126691,15.1501256621968,16.0467661673024,16.0780049081468
"Q6YN16",16.467339233585,16.5242299944402,16.4498695132993,17.0641283949042,16.4998036625489
"P00966",15.2832790784787,15.7258528397951,16.2565370529088,16.0490195554121,16.6187552664706
"Q9P0J0",15.8224492743814,16.300297263106,15.6078687172746,14.8203184790898,15.7099229522268
"P02730",14.7288768781755,14.787946712948,12.2413150508673,13.3224347624388,13.4357839822158
"Q96G03",15.3684632297502,15.1280944958486,15.2901231123703,16.1824113441757,15.5550798586473
"Q15049",14.3457332065588,13.2405191375494,12.7277784059201,16.2072752964442,13.9878097051061
"O60641;Q13492",15.8812765392578,16.6710359929969,15.9330113441074,16.2045255948904,15.8527276364838
"Q00765",16.2448677829702,16.2796049359846,16.7152832180947,16.5530033365413,15.4441653400857
"P49773",16.5972700467316,16.7627381906751,15.9861228500834,15.806234277224,16.7982374601021
"O43236",16.1851838457158,16.3267363373921,14.9041216838135,15.397036088561,15.9259363936519
"O75508",17.3649317390451,18.2785175012213,16.3188634994325,16.7648070291921,16.9989367849171
"P20472",14.4231541804635,14.6373801696588,14.5060768348388,13.4463570024919,14.4672809120915
"P17931",15.3848797607998,15.4012656619406,16.1254546047378,15.5483048032479,14.796405286326
"Q15121",16.3452373400656,15.9083854630434,16.1116297803067,15.8792653064695,16.7530918322993
"P35270",15.196939838581,15.2838384053493,15.2516570279933,16.0907396048035,15.2272157765339
"P08697",14.3743692775686,14.7968117786011,14.0951445232172,13.1696680084069,14.1134413913851
"P23763",15.7517967835907,17.1052975402963,15.5513731906411,14.3914689061989,15.5333608390964
"P30038",15.7896894286514,16.1541594066192,14.8591566505376,16.1971225677135,16.1358406859951
"O00534",14.968820004684,14.8129225643712,15.3009404592479,15.9415778695809,14.9403662602481
"Q9BXW6",14.593297063887,14.4383314833586,13.3343361269389,14.021694015235,14.6317055645124
"O14950",16.0136288739459,16.388374373818,16.3347782292274,15.7009055229185,15.7459300268414
"P19971",13.4320617107651,12.9779572389372,16.0357147626585,14.109319750384,14.3346011039884
"P23786",15.6005529713822,15.1976292866287,15.9378638808677,15.8739563693267,15.7768154255886
"P01871",15.1347688467997,16.4754850862793,15.6672720824557,15.9106606507615,15.8009046869199
"Q05707",13.964402175724,13.5349855797348,13.493846618027,11.8026983338791,10.9063811758702
"P20674",16.7582684179079,16.856849832786,17.1553771196214,14.7277445298704,16.701118190198
"Q9H9B4",14.6218214916432,14.8999343264038,14.9875765169319,14.3244101371549,14.911622473916
"P02649",14.0103335336614,15.1362690806079,14.5395150802986,14.4426714842183,14.5985347523009
"Q00535",13.6713230889365,13.5954353142753,13.1921582460249,13.3565489420203,13.206877476932
"P29762",14.3714811822978,15.1795511698506,13.9886466702524,12.8691309743708,13.2259818919399
"O00264",15.9356076194893,16.1967520910578,16.1477335519465,15.6577085076968,16.0093809609267
"P35080",18.6801950796385,18.5535608739891,19.0029275419216,19.0377493195763,19.1068845310707
"Q00169",15.4854212722235,15.7914299422335,15.5054718671834,15.1979024343921,15.6999509690853
"P20336;O95716",15.4185359415114,16.2728648484729,15.6362272562516,15.0541090463306,15.4490012142432
"P05155",13.8564394224255,14.3765627618232,13.6727498701563,13.0958504826158,13.0619595463847
"O15144",15.6839971302087,15.5022823421568,15.8792164261182,15.9032681201253,15.6846330416523
"P49354",14.9788205913804,14.6141576070416,14.5900264879392,14.9739246145372,15.2275648319016
"Q8N1G4",14.0868873714359,13.9265373580636,14.2318642516987,14.5545538602901,13.6611251276702
"O76054;Q9UDX4",16.3626580923651,16.7653192116239,16.7311625950208,16.8284676035062,16.8411447245995
"P60880",15.2828938529489,16.220788566037,15.5743355298331,15.2813838457091,16.1329259766537
"P25325",15.2297354902746,15.6589750937048,14.8411648545795,15.6270234997053,15.3062817783929
"P31323",14.650641216453,14.7112952929536,14.2174908769341,14.201084269524,14.2293300639615
"O95299",15.7676417944589,16.1083059413793,16.1213651591476,15.4318885147848,15.6484854166901
"P21964",18.6629613694015,18.8234015426198,18.9643802260665,19.2140223124119,19.1895501401536
"P10412;P22492",10.9293686775717,14.421264552081,14.7760542644887,13.0694923316905,12.9041574939096
"Q9H330",16.2909471382261,15.236109435418,15.8899494769347,15.3213305226451,15.7123194396741
"P37235",14.6144132646832,15.2105220761247,15.10046488664,14.8045332603651,14.7555620574933
"Q99523",13.5755079248448,12.6941639520725,12.3156603210255,12.449211735655,12.1913774510932
"Q9NZ01",13.4919027039578,13.1181902627191,14.5667362283563,13.5801223635415,14.2125516811884
"P01604;P01597;P04208",15.5504741707136,16.4592478201204,16.134661132705,15.9789187300148,14.4956069682277
"Q9Y639",15.3870137982228,15.6132106549557,15.8432349273322,14.8984993987565,15.3263565029091
"P36543",15.3484301568612,15.403669825563,15.0237668279876,14.8758459335065,14.1514288035925
"Q15691",12.9464949158674,13.406886652428,12.8532115257632,13.907866853372,12.7093931805768
"P62745",16.0158255344348,16.2659449344245,15.4493629987807,16.3494958623353,15.9516767514865
"Q05639",15.2671428265067,15.7128572139912,15.6725926891945,14.8810721148768,15.2212647715983
"Q9H313",16.2097177172661,16.6595914507829,16.4918373243581,17.1803702839466,16.398367100459
"Q9NQW7",14.6815042928331,14.660753036094,14.8910187789821,14.8127194259989,15.0433158190229
"Q96I99",13.2835956759825,13.7100485864727,13.2675912628615,13.7169684492352,13.9589480233181
"P06748",14.7583201927909,14.9336254079603,15.3535253977649,14.9137552962373,14.4557243368063
"O14807",14.2152286409636,14.4876095441213,13.6470775983765,14.7946384308352,14.3647537745255
"Q16531",14.1887343405881,14.1183395072158,13.9339229132243,14.3129153090662,14.5542099017196
"Q13554;Q13557;Q9UQM7",14.6930418751812,15.4107513622982,14.9272467763962,15.3584442898175,15.0560444073681
"P07858",14.7749109303669,15.1452848187393,15.4651661617322,14.8103787979622,15.9495918013059
"Q16543",15.4118165682745,15.5780959865049,14.9056119123863,15.0333883119366,14.9785769906742
"O75369",14.5948036847608,13.6127197750826,13.8429943634837,14.150187740067,13.992442435401
"P49356",13.5394958353008,13.9975996381717,12.6657992888126,13.5891914752563,14.3133869734527
"P98160",15.3182494068159,15.3315229865825,15.0673634949304,13.1561882884916,13.625572091091
"O95831",12.8146035443442,12.4906962438492,13.7061918011277,13.2208349846537,13.721852499869
"Q9BW30",16.0339122597192,15.7116098168492,16.0269804408554,15.9405785968945,16.4481917585537
"P31040",16.7077474688974,17.1267141654252,16.5042210136335,16.0578435869772,15.9676923795663
"Q14914",13.8185312411842,12.4409031546244,13.87494704735,13.4991286625352,13.9206493038935
"Q8N339",18.9223642847278,17.6998474831015,18.016122016644,18.8695546313701,17.8859766837626
"P09874",16.4068816662834,16.6196154178171,15.6498386715385,15.6848288542683,15.4393669340182
"Q08462;P51828",14.3084134668811,13.1557020105354,13.9145867668479,14.6259502342949,14.390246728941
"Q9UPQ0",14.5116580119408,13.7084357971124,13.556655175527,14.0746679850408,14.3096463357776
"Q96AC1",15.106659830007,14.5702317870219,14.7199382153475,14.9699550118589,15.2355005253693
"P48643",16.0878054767645,16.3025761818499,15.6852151455358,16.3120997140878,16.383758596204
"Q9NVA2;O15519;Q14141",16.696345157952,16.638639267939,17.4102183537411,17.3369952606971,17.5126307712539
"Q93034",13.6202467239576,13.1984836882003,12.7480547983942,13.2291624112042,13.5573482702659
"P14174",20.5462329572219,20.279677928059,21.1232267983882,20.3130753460488,20.8318696082744
"P50897",15.1564125103977,15.6566330941872,14.5824347047535,15.2562382262107,15.0569236772192
"P42704",13.0757877390922,13.8615996920073,13.2164061176754,12.5544202120711,12.7238195054957
"Q14194",16.1926774070667,16.6019895974603,15.7484498002459,16.7561408177415,16.1957703159461
"O75122",12.7653032966692,12.2391145149126,11.9560652720752,11.2023342099952,12.8739038115621
"Q8WWI5",16.6564698411184,16.6819562802763,16.2619654308148,16.6045263003523,16.0202811244801
"P59998",15.748154919471,15.456291954473,15.6905863980132,15.9111031141366,15.917418254423
"P08134",14.722998561412,14.4095138025793,15.7583098254901,15.5952659945963,14.7507542994066
"O43237",16.8710268583365,17.0928334230682,16.3100149668321,17.0194439675823,17.1054170160315
"Q14008",12.5533728008471,12.0406569505621,12.4734510102238,12.2688840920206,13.0408336048907
"Q14112",14.4248469265758,14.7879083623086,14.464828619905,13.6739900717284,13.8065634305759
"P78527",14.5014282690705,13.624083849704,14.5059742514297,14.3111857425762,14.1850219369912
"P51648",14.6659805789513,13.8833387753703,13.2836306590897,13.9911341613993,14.267141068079
"Q9UQ80",14.8511973943582,14.9320121403379,15.2765767343438,15.1852642072654,15.2040628673789
"P14324",14.9230072459041,15.2763746375854,14.8906157763089,14.5733341221265,14.9301294599275
"Q16891",14.7667522630277,15.1593402433898,15.136821175909,14.7862788008174,14.6706118551232
"P42765",15.8426767538213,16.3565463422116,15.6274509316351,15.7505182369701,15.9052179001337
"Q969P0",14.4413846976346,14.954309584699,14.5696893045549,14.1408894639341,14.2067154410328
"Q27J81",16.0830611915715,15.5670755431779,14.5123193802974,15.3730622308796,15.9030011014845
"Q9UHY7",17.03889982504,17.0154621688457,17.2791482540367,17.3898026733253,16.8882883938175
"P61916",15.7220339059822,15.6926158680702,15.399012992509,15.4679921105639,15.7783051172414
"Q13838;O00148",15.0896734131144,15.4412604069097,15.0289944656953,15.0225067170926,14.9083390549632
"O00629",15.6597998028266,14.8771468228459,14.4583249639669,15.6219424501024,15.4781384355254
"P60900",16.1766003002086,16.4209597334057,16.7005559741339,16.6104544630179,16.0606147232739
"Q9UM19",14.4984057594281,14.8882281947674,13.8519454194034,14.7569910191309,14.8480250920274
"Q96T76",20.5174570705512,19.8442316160207,20.1768493715954,20.2380146337039,21.5635130340552
"Q8N3E9",16.2615081286973,15.4583826571663,16.6527282598415,16.6446451647941,16.4395086036948
"P53597",16.5434122071343,17.3445092998852,16.5328671226591,17.3325189385214,16.5401114857773
"P12955",15.4482969057481,14.9363455533513,15.8806662442589,15.8717950270313,15.6566746749073
"P22694;P17612",14.3726942102149,14.7152518653505,14.4250615299301,14.7499132137953,14.2578382394208
"P23588",13.7370261651285,13.8933269498109,13.5431169396768,13.6997917954003,14.1964117762749
"Q96CN7",15.1680435988288,15.3751402877145,14.8904230080323,15.4359697085602,15.3514329473921
"Q96DG6",15.3929924773185,15.1693432638821,15.4993659460406,15.4132000373547,15.4152335531606
"Q92747",14.0241110765016,14.3091729166259,14.6095678111487,14.9829328583809,14.6143333635226
"Q6NVY1",14.1506822379089,15.1422013037799,14.5590768140312,15.2156031712548,14.0041858010177
"Q9NRQ2",15.0430217603699,15.0099936270651,15.6327183888911,14.9451337093276,15.3706523572295
"P05141",16.0117813639554,15.8519299740012,16.2566729661612,15.7396874055687,15.8408202854595
"P48426",14.5340402769297,14.5113168153785,13.2802123171061,14.4316779765442,14.64842584474
"Q8WXF7",15.4493162844906,15.3215061363455,15.1201186980708,15.1624018467794,15.5841601376346
"Q9P2T1",14.7273164935462,14.5845805955585,15.3394737240904,15.12880883452,14.842492207372
"Q9UHG2",9.50609927969037,11.071425535214,12.4457094539179,9.68671073730056,7.74707260684718
"Q8NHW5",15.5151198226695,15.5875686940765,15.5064427591106,15.5796580407272,15.2576350046259
"P50990",16.6040902706091,16.8751076664991,16.4635374130563,16.4817590718894,16.7105023764229
"P10319;P01889;P04222;P30486;P30499",11.7478408359717,12.837457324995,14.848339724289,12.6756466006394,12.7095241588575
"P09525",15.4834646402454,15.5550735665985,15.0204346849108,15.5459897630427,15.4289412829211
"P11277",11.5735905411435,11.661479615324,10.5590336412769,10.7945446389979,10.7907035488625
"Q15185",17.5139039503679,17.7460526303805,17.4477835408649,18.013421259794,17.7072319493626
"Q9ULA0",15.3576530176989,15.4080085891332,15.0830743197942,14.9182088557997,15.3481303542992
"P51570",18.4626539995933,18.6016101699028,18.4838044055687,19.0319483922772,18.3804798164277
"Q00839",15.9560254893925,15.9650123791447,15.8348246501239,15.8239451185153,16.1036887137706
"P12956",14.7273342520286,14.1478582902923,14.3245761082981,14.1560068754458,14.0934117866111
"Q9UJY1",17.1146396825457,17.2159742473933,18.0132092006528,18.5715745707375,17.8251764158242
"Q9NZR1",16.1107634075738,15.0414493715084,16.1771954910109,15.7305327530795,15.7867257654201
"Q9GZT4",14.9952387966304,14.5321344969802,15.1467126982558,14.5110803155132,15.2662494946587
"O60282;Q12840",14.7525970584558,13.2051645907813,13.7745856311628,12.6202327280431,14.4346164392083
"P30085",15.0899814460492,15.4029040482851,14.8441547458335,15.0720265407806,15.4824056368957
"P40145",13.3330113039655,12.5792624871253,13.5275397246207,13.2611176011632,13.5063766345168
"Q8IW45",14.945031720325,15.1176167105818,14.7511869064228,14.9524721385409,15.4140189509048
"P23471",14.9630077590417,15.0528371400297,15.4276449002973,15.1871126541169,14.9246138189954
"O75936",15.2892516387706,15.2153800330226,16.470350822217,15.3518517383524,15.9763236832295
"Q96TC7",14.2521503295409,13.8493280752607,14.1526592540267,14.8714897384079,14.3828555030342
"Q16775",15.8460186271473,15.9453120472582,15.8553005609691,15.6524688839176,15.9691177573325
"Q14344",15.6640015972765,15.7340518856663,15.4430394822333,16.0941927656139,15.9025734591484
"P14920",14.3714608128601,14.539372903673,14.4607453535556,14.6051574618605,14.8444834173122
"Q15008",13.7976556767929,14.2236713965956,14.8581966649203,14.0486287922166,14.6026098221863
"P33176",14.9117887781026,13.9943714887926,14.4997459372534,14.8224670224424,15.0198932016327
"P55010",13.1280203686237,13.1093644942658,12.8624989446993,13.6698103371527,12.986081512869
"P09651;Q32P51",15.8730609989338,15.7856822186172,15.663384608906,15.9742062356732,15.8109248304601
"P62195",14.5870606376602,14.3933837269059,14.1539055377906,14.353601791039,14.4111270974111
"Q16881",14.6820924653288,14.6927152999202,14.8308473852473,15.3500226357005,15.0672697211276
"Q9Y4J8",14.8868086623989,14.8274388244136,15.275527405117,15.6629578940632,15.3848346694614
"Q9BRX8",16.158967930977,16.1814598707411,16.1571407099472,16.301278735761,16.05188601858
"P78357",12.3811594298557,13.1283441450018,13.190454958832,12.5826369042223,12.4363787315461
"Q96IU4",15.4717119032204,15.9181438325613,15.976245929573,16.0717483665205,15.9815559329721
"P51991",15.5715780541786,15.9461399487856,16.0769329226464,16.01828531221,15.3147794632052
"O75533",11.1926729879695,11.0594077361313,12.0576141941264,11.2412987364754,11.7140195104023
"P43243",14.5919205622636,14.4692905526465,14.4169128439201,15.2117982556808,14.8278180589432
"A1L0T0",13.1752921132911,13.0374549430166,13.1704211291002,13.1474129291043,13.639586136991
"P07451",13.744690185986,7.44483883977624,9.60094064935971,8.10776927365283,8.4563383608615
"Q01814;Q16720",12.6573676096098,13.3029947104906,12.6045683806194,11.8721728656807,11.9914653062453
"P31146",19.3863767166787,18.965466210476,19.5586619989321,19.4922642616516,19.5334736297996
"O14936",14.8734966170163,14.9840032223796,15.2276479334236,15.0006402510961,14.9647293407022
"P22570",11.6365004631765,12.8357442002388,11.2944032649634,13.0794125178063,11.9124634382341
"Q9Y3F4",14.8734614986707,14.6867007957453,15.0753312703964,15.2076098544212,15.1708668097164
"Q8WUM4",15.9045020630908,15.4699018182264,15.0157521523845,15.5988873313037,15.7271161445651
"P46781",10.8205043574154,11.4187344555924,12.6593785068089,12.5982164953124,12.3311351674518
"P48506",14.5160848368565,13.686153916196,14.6058358301314,14.3927250223996,14.6771964868708
"O94973",14.6862701732176,14.9167611203054,14.7816670581806,14.4837200365207,14.7658998996308
"P63244",15.2437966506277,15.5469039836634,15.3203727594182,15.4998707783281,15.2121066841925
"P28065",13.8052211490354,14.1738448489537,14.7168494562409,15.0797133566148,14.2120249874652
"P55209",16.4556367524672,16.4654264777857,16.6192378764115,16.8940898545965,16.6090638639118
"O43776",14.1003396709603,14.2381159771108,14.2831025163227,13.9049704918188,13.913075038465
"Q92598",15.0388074094173,15.5739174407268,14.8924796336275,15.7810537295815,15.6102167337511
"P55263",15.0909812226958,14.957281236154,15.2704050949221,15.592380139638,15.5127461679954
"Q13011",16.0474576069147,16.3399051937019,15.8029620009006,16.0978596979267,15.9882162210554
"P13010",14.7253060778817,14.701420207564,15.1577624927488,14.6893116471446,14.3400447593775
"Q15746;O15264",13.0648944448482,13.2448189626165,13.1042376946166,13.4642982549168,13.0959364726516
"P61201",14.1798731867514,14.0767984214221,14.4392280553604,14.5811751888491,13.8857549095277
"P25789",15.289799072391,15.5308180974121,15.2150642150133,15.1818645647368,15.3145636766128
"Q9UIJ7",15.277503555624,15.436520441249,15.4439145308309,15.2629326162398,15.7497633945387
"O95671",14.0392977080793,14.1917365929829,14.9293643130814,14.275890390486,14.4497301625497
"P63167;Q96FJ2",15.7088955588867,15.6038199693284,15.7455873295439,15.856104598906,16.187448119025
"O15498",15.065723070147,15.0510948014323,15.0556015554552,15.5248965321576,15.1119229926212
"Q5VU43",16.4137043117722,16.0869300482363,16.9890990679371,17.6367781826298,16.7723076113528
"Q9Y265",12.8806403046121,13.5572063726361,13.9517649051568,13.1392114208257,13.744978283167
"P04843",14.4881675558667,13.91722391176,14.1903522923465,14.3472500366525,14.2922799160361
"P35221",15.567098751054,15.3066452087743,15.221845886712,15.5156464154405,16.074703265259
"P31937",15.0229762107021,15.2913877720591,14.652267216275,15.008388869838,15.049091005996
"O15020",13.705415956908,13.6061378627854,13.8315939045871,13.3823628111148,13.9812803853013
"P60903",14.0486870322667,14.2226631603779,14.636131235609,14.3256541179873,14.015477129031
"P62714",16.7607171651362,16.4315103340721,16.1818496110475,16.6310365606304,16.2605599052551
"P20073",14.5895276416448,14.602675491364,14.7774107029842,14.9153203767062,14.5183003981724
"Q96AB3",14.0064866896181,13.8377305888236,14.3561520888207,14.1633177763751,14.0125913559375
"Q16643",10.2710333946785,10.0470042915983,10.743408425848,12.1813746130979,10.1715360787874
"Q7L1Q6;Q9Y6E2",15.5858947792231,15.6029045358791,15.4838582749847,15.8168406294449,15.6966368735088
"Q14847",11.974481593577,11.9565403977642,11.9445904119147,12.425396200796,10.6459226679068
"O00330",13.0836753553867,13.8652806858163,13.3690315724875,13.2448123813986,12.9715875133378
"O00499",15.2396688697853,15.8062626224515,14.8402734214796,15.2869600726363,15.0954949654966
"P06737",13.6827749083782,13.2261218850511,13.7641656585413,13.7175067991129,13.7753622236397
"P07099",16.5777626428584,16.6536472212403,16.5939250121102,16.7410608680217,16.6492004201604
"P38117",14.5168748999775,14.7963623417885,14.7691472453382,14.6391904842805,14.7166335020752
"Q6DD88",14.4633933369104,14.7447046781533,14.8161156645918,14.541636358823,14.61372752271
"Q14558;O60256",14.2579884455649,13.8225066603444,14.0957532335173,14.1269624244856,14.3194287279828
"P52272",7.90210067774602,10.5401658349602,10.7609523219911,11.343467951594,10.0863459046028
"P11310",15.3036241505627,15.2076731686362,15.4339138852951,15.5944540509775,15.6449392209988
"Q9BY11",14.0847935845797,13.802496424603,14.1462862634931,13.6678500579044,13.8223961091534
"P35580",14.9283612389914,14.4790147563182,15.3005980171405,15.217512013432,14.9310144910226
"Q9NS86",15.6396966925561,15.8115070948089,15.807244865741,15.7320538365541,15.5711264134048
"B2RPK0;P23497",14.8372831650174,15.5524522520706,15.5512963657528,15.3503268242437,15.2594782226118
"Q9Y285",14.715912269229,14.6495104400373,14.9170476340168,14.5623847622592,14.8554706496654
"O00303",12.3273280685343,12.6478903037163,13.3441708944113,13.5482145286656,12.8739765872758
"P36957",14.9825396879571,15.746442121369,15.9204677256648,15.6485098079425,15.0927750882232
"Q8WZ42;A2VEC9;Q12873",11.3775270101383,11.2851473016952,11.4554403490057,11.3755538757664,11.7003658823234
"P14314",11.7940520345057,12.2333466046516,13.1290785430385,12.6932760032528,12.8677822197936
"A0AVT1",13.1127228412033,12.9334770832919,13.0010664564614,13.1602183870372,12.7478488538907
"Q9UQE7",11.4255606255884,11.570486799855,11.3581100957926,11.8001407873885,11.4228340178965
